i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
31,12,"(1, 1)",1,1,4895.881858061179,4835.399845340244,60.48201272093502,64 milliseconds,0.0
32,1,"(1, 2)",1,2,6797.690538341978,6136.978932689777,660.7116056522009,71 milliseconds,0.0
32,2,"(2, 5)",2,5,1603.1575265973834,1609.1881839707003,-6.030657373316899,70 milliseconds,0.0
32,3,"(1, 3)",1,3,2288.2960963589367,2218.006254154679,70.28984220425764,73 milliseconds,0.0
32,4,"(1, 4)",1,4,172.92775345129752,0.00022833037657561352,172.92752512092093,82 milliseconds,0.0
32,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00020821518600498568,-0.00020821516275890372,54 milliseconds,0.0
32,6,"(2, 1)",2,1,22420.749019568935,20492.67356996227,1928.0754496066656,69 milliseconds,0.0
32,7,"(1, 5)",1,5,2302.428399862505,2234.8205458432426,67.6078540192625,81 milliseconds,0.0
32,8,"(1, 6)",1,6,447.0526449106143,446.3166706825728,0.7359742280414707,79 milliseconds,0.0
32,9,"(2, 2)",2,2,28932.4256658526,26829.666954595712,2102.758711256887,66 milliseconds,1.0
32,10,"(2, 3)",2,3,1131.6540209607192,0.002020649772458808,1131.6520003109467,63 milliseconds,0.0
32,11,"(2, 4)",2,4,5.946731378611933e-10,0.00015232804558492575,-0.0001523274509117879,53 milliseconds,0.0
32,12,"(1, 1)",1,1,4895.881858061179,4778.1181933707385,117.76366469044024,61 milliseconds,0.0
33,1,"(1, 2)",1,2,6797.690538341978,6026.635242273332,771.0552960686464,60 milliseconds,0.0
33,2,"(2, 5)",2,5,2254.4537125007528,2219.891516960492,34.562195540260745,60 milliseconds,0.0
33,3,"(1, 3)",1,3,2288.2960963589367,2143.61339207274,144.68270428619644,68 milliseconds,0.0
33,4,"(1, 4)",1,4,172.92775345129752,0.00034589955752632224,172.92740755174,70 milliseconds,0.0
33,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00022905262107100012,-0.00022905259782491817,52 milliseconds,0.0
33,6,"(2, 1)",2,1,22420.749019568935,20218.171241870048,2202.577777698887,59 milliseconds,1.0
33,7,"(1, 5)",1,5,2302.428399862505,2185.193134616657,117.23526524584804,70 milliseconds,0.0
33,8,"(1, 6)",1,6,447.0526449106143,395.42687812092237,51.62576678969191,62 milliseconds,0.0
33,9,"(2, 2)",2,2,27523.370472681858,27279.74620868222,243.62426399963806,57 milliseconds,0.0
33,10,"(2, 3)",2,3,1131.6540209607192,0.0017224573275324358,1131.6522985033916,61 milliseconds,0.0
33,11,"(2, 4)",2,4,5.946731378611933e-10,0.0001716513227544495,-0.00017165072808131166,51 milliseconds,0.0
33,12,"(1, 1)",1,1,4895.881858061179,4722.001331407161,173.88052665401756,68 milliseconds,0.0
34,1,"(1, 2)",1,2,6797.690538341978,5922.0523811522535,875.6381571897246,61 milliseconds,0.0
34,2,"(2, 5)",2,5,2254.4537125007528,2437.365352701291,-182.9116402005384,59 milliseconds,0.0
34,3,"(1, 3)",1,3,2288.2960963589367,2068.721138015879,219.57495834305746,66 milliseconds,0.0
34,4,"(1, 4)",1,4,172.92775345129752,8.019543365744523e-5,172.92767325586385,58 milliseconds,0.0
34,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00013377934895717616,-0.0001337793257110942,65 milliseconds,0.0
34,6,"(2, 1)",2,1,20668.978165118766,20636.8752067408,32.1029583779673,63 milliseconds,0.0
34,7,"(1, 5)",1,5,2302.428399862505,2130.4369654505,171.99143441200522,60 milliseconds,0.0
34,8,"(1, 6)",1,6,447.0526449106143,343.57673432662574,103.47591058398854,70 milliseconds,0.0
34,9,"(2, 2)",2,2,27523.370472681858,26991.015011615083,532.3554610667743,63 milliseconds,0.0
34,10,"(2, 3)",2,3,1131.6540209607192,0.0006249190374120365,1131.6533960416818,58 milliseconds,1.0
34,11,"(2, 4)",2,4,5.946731378611933e-10,2.956334620589986e-5,-2.9562751532762e-5,52 milliseconds,0.0
34,12,"(1, 1)",1,1,4895.881858061179,4668.0680908343265,227.81376722685218,57 milliseconds,0.0
35,1,"(1, 2)",1,2,6797.690538341978,5823.848965044723,973.8415732972553,74 milliseconds,1.0
35,2,"(2, 5)",2,5,2693.345529523889,2654.859741089286,38.48578843460291,69 milliseconds,0.0
35,3,"(1, 3)",1,3,2288.2960963589367,1995.516901685374,292.77919467356264,86 milliseconds,0.0
35,4,"(1, 4)",1,4,172.92775345129752,0.0004197069750127102,172.9273337443225,75 milliseconds,0.0
35,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00031205181973958506,-0.00031205179649350314,54 milliseconds,0.0
35,6,"(2, 1)",2,1,20668.978165118766,20355.860017151208,313.1181479675579,66 milliseconds,0.0
35,7,"(1, 5)",1,5,2302.428399862505,2076.9133514185773,225.51504844392775,70 milliseconds,0.0
35,8,"(1, 6)",1,6,447.0526449106143,292.39072509498124,154.66191981563304,76 milliseconds,0.0
35,9,"(2, 2)",2,2,27523.370472681858,26756.150441528087,767.2200311537708,70 milliseconds,0.0
35,10,"(2, 3)",2,3,1019.6572243982506,727.4468775398893,292.2103468583613,68 milliseconds,0.0
35,11,"(2, 4)",2,4,5.946731378611933e-10,0.00017193132861922613,-0.00017193073394608827,51 milliseconds,0.0
35,12,"(1, 1)",1,1,4895.881858061179,4617.002605890224,278.8792521709547,69 milliseconds,0.0
36,1,"(1, 2)",1,2,6567.643881817948,6556.384130701116,11.259751116831467,70 milliseconds,0.0
36,2,"(2, 5)",2,5,2693.345529523889,2901.9505191078647,-208.60498958397557,60 milliseconds,0.0
36,3,"(1, 3)",1,3,2288.2960963589367,1931.855975438538,356.4401209203986,72 milliseconds,0.0
36,4,"(1, 4)",1,4,172.92775345129752,0.0003590285858381092,172.92739442271167,86 milliseconds,0.0
36,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00021410689124264247,-0.00021410686799656052,51 milliseconds,0.0
36,6,"(2, 1)",2,1,20668.978165118766,20031.80692399113,637.1712411276349,60 milliseconds,0.0
36,7,"(1, 5)",1,5,2302.428399862505,2017.5975952017093,284.8308046607958,72 milliseconds,0.0
36,8,"(1, 6)",1,6,447.0526449106143,244.4665091065992,202.58613580401507,75 milliseconds,0.0
36,9,"(2, 2)",2,2,27523.370472681858,26480.855710681102,1042.5147620007556,55 milliseconds,1.0
36,10,"(2, 3)",2,3,1019.6572243982506,871.9820157471254,147.67520865112522,63 milliseconds,0.0
36,11,"(2, 4)",2,4,5.946731378611933e-10,0.0001163923555956174,-0.00011639176092247953,44 milliseconds,0.0
36,12,"(1, 1)",1,1,4895.881858061179,4576.954231381318,318.9276266798606,68 milliseconds,0.0
37,1,"(1, 2)",1,2,6567.643881817948,6487.104629450535,80.5392523674127,68 milliseconds,0.0
37,2,"(2, 5)",2,5,3205.5634057640564,3205.5563931780225,0.007012586033852131,61 milliseconds,0.0
37,3,"(1, 3)",1,3,2288.2960963589367,1866.1547988704665,422.1412974884702,71 milliseconds,0.0
37,4,"(1, 4)",1,4,172.92775345129752,9.418363443839683e-5,172.92765926766307,88 milliseconds,0.0
37,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0001313870148137173,-0.00013138699156763534,50 milliseconds,0.0
37,6,"(2, 1)",2,1,20668.978165118766,19723.138542365446,945.8396227533194,63 milliseconds,1.0
37,7,"(1, 5)",1,5,2302.428399862505,1959.7322533680317,342.6961464944734,75 milliseconds,0.0
37,8,"(1, 6)",1,6,447.0526449106143,194.46972425246986,252.58292065814442,77 milliseconds,0.0
37,9,"(2, 2)",2,2,26440.0350615402,26220.989625590202,219.04543594999632,68 milliseconds,0.0
37,10,"(2, 3)",2,3,1019.6572243982506,1027.2690770765328,-7.611852678282162,60 milliseconds,0.0
37,11,"(2, 4)",2,4,5.946731378611933e-10,3.316580496343014e-5,-3.316521029029228e-5,51 milliseconds,0.0
37,12,"(1, 1)",1,1,4895.881858061179,4532.943099988476,362.9387580727025,69 milliseconds,0.0
38,1,"(1, 2)",1,2,6567.643881817948,6373.199742491473,194.44413932647421,61 milliseconds,0.0
38,2,"(2, 5)",2,5,3205.5634057640564,3505.4106544058795,-299.84724864182317,62 milliseconds,0.0
38,3,"(1, 3)",1,3,2288.2960963589367,1803.917672689688,484.3784236692486,68 milliseconds,1.0
38,4,"(1, 4)",1,4,172.92775345129752,0.00013547842628312256,172.92761797287125,72 milliseconds,0.0
38,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00016222529460403146,-0.0001622252713579495,52 milliseconds,0.0
38,6,"(2, 1)",2,1,20081.180856622308,20079.59632389008,1.5845327322276717,73 milliseconds,0.0
38,7,"(1, 5)",1,5,2302.428399862505,1901.7439840030179,400.6844158594872,63 milliseconds,0.0
38,8,"(1, 6)",1,6,447.0526449106143,119.57182361441403,327.48082129620025,56 milliseconds,0.0
38,9,"(2, 2)",2,2,26440.0350615402,26064.703728337685,375.33133320251363,62 milliseconds,0.0
38,10,"(2, 3)",2,3,1576.3619853559533,1479.9149066209634,96.44707873498987,65 milliseconds,0.0
38,11,"(2, 4)",2,4,5.946731378611933e-10,7.302507895995855e-5,-7.302448428682069e-5,50 milliseconds,0.0
38,12,"(1, 1)",1,1,4895.881858061179,4503.739886239613,392.1419718215657,66 milliseconds,0.0
39,1,"(1, 2)",1,2,6567.643881817948,6396.171845664328,171.47203615361923,70 milliseconds,0.0
39,2,"(2, 5)",2,5,3508.597251876927,3508.597385937561,-0.00013406063362708664,56 milliseconds,0.0
39,3,"(1, 3)",1,3,1894.068259238289,1892.8116589958113,1.2566002424778162,73 milliseconds,0.0
39,4,"(1, 4)",1,4,172.92775345129752,0.00010887731782306228,172.9276445739797,73 milliseconds,0.0
39,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00014849828698868613,-0.00014849826374260417,47 milliseconds,0.0
39,6,"(2, 1)",2,1,20081.180856622308,20082.225694761517,-1.0448381392088777,82 milliseconds,0.0
39,7,"(1, 5)",1,5,2302.428399862505,1930.0556597018049,372.37274016070023,58 milliseconds,0.0
39,8,"(1, 6)",1,6,447.0526449106143,155.2427476038678,291.8098973067465,61 milliseconds,0.0
39,9,"(2, 2)",2,2,26440.0350615402,26063.25992173472,376.77513980547883,63 milliseconds,1.0
39,10,"(2, 3)",2,3,1576.3619853559533,1469.3695917529822,106.9923936029711,59 milliseconds,0.0
39,11,"(2, 4)",2,4,5.946731378611933e-10,5.775398324004014e-5,-5.775338856690228e-5,83 milliseconds,0.0
39,12,"(1, 1)",1,1,4895.881858061179,4523.449579297461,372.4322787637175,63 milliseconds,0.0
40,1,"(1, 2)",1,2,6567.643881817948,6390.38223748361,177.2616443343377,70 milliseconds,0.0
40,2,"(2, 5)",2,5,3508.597251876927,3522.117285931987,-13.520034055060023,59 milliseconds,0.0
40,3,"(1, 3)",1,3,1894.068259238289,1896.1380788149918,-2.0698195767026846,70 milliseconds,0.0
40,4,"(1, 4)",1,4,172.92775345129752,0.00036044199921646914,172.9273930092983,69 milliseconds,0.0
40,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0001821369972229054,-0.00018213697397682343,56 milliseconds,0.0
40,6,"(2, 1)",2,1,20139.66505482533,20139.340615019,0.3244398063325207,61 milliseconds,0.0
40,7,"(1, 5)",1,5,2302.428399862505,1931.141264988436,371.2871348740691,62 milliseconds,1.0
40,8,"(1, 6)",1,6,447.0526449106143,154.45168864971606,292.6009562608982,61 milliseconds,0.0
40,9,"(2, 2)",2,2,26384.759991085724,26383.788433053047,0.9715580326774216,61 milliseconds,0.0
40,10,"(2, 3)",2,3,1576.3619853559533,1492.1014542057235,84.26053115022978,62 milliseconds,0.0
40,11,"(2, 4)",2,4,5.946731378611933e-10,9.761661088352791e-5,-9.761601621039004e-5,49 milliseconds,0.0
40,12,"(1, 1)",1,1,4895.881858061179,4530.992954055547,364.88890400563196,61 milliseconds,0.0
41,1,"(1, 2)",1,2,6567.643881817948,6374.232868431443,193.41101338650424,67 milliseconds,0.0
41,2,"(2, 5)",2,5,3520.8673319230616,3520.868542361354,-0.001210438292218896,56 milliseconds,0.0
41,3,"(1, 3)",1,3,1878.0609030143137,1871.901729099218,6.159173915095607,70 milliseconds,0.0
41,4,"(1, 4)",1,4,172.92775345129752,0.0005489240338641479,172.92720452726365,65 milliseconds,0.0
41,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00023102093059894536,-0.0002310209073528634,50 milliseconds,0.0
41,6,"(2, 1)",2,1,20139.66505482533,20143.231468455117,-3.5664136297855293,61 milliseconds,0.0
41,7,"(1, 5)",1,5,1964.6088932082446,1937.6095765708023,26.999316637442234,62 milliseconds,0.0
41,8,"(1, 6)",1,6,447.0526449106143,129.662792298773,317.38985261184126,63 milliseconds,0.0
41,9,"(2, 2)",2,2,26384.759991085724,26386.03745543766,-1.277464351936942,60 milliseconds,0.0
41,10,"(2, 3)",2,3,1576.3619853559533,1493.7962483049623,82.56573705099095,64 milliseconds,0.0
41,11,"(2, 4)",2,4,5.946731378611933e-10,0.00015303210104092408,-0.00015303150636778622,49 milliseconds,0.0
41,12,"(1, 1)",1,1,4895.881858061179,4539.33567963685,356.5461784243289,61 milliseconds,1.0
42,1,"(1, 2)",1,2,6567.643881817948,6309.57214708755,258.071734730398,76 milliseconds,0.0
42,2,"(2, 5)",2,5,3520.8673319230616,3829.4907806200713,-308.62344869700974,60 milliseconds,0.0
42,3,"(1, 3)",1,3,1878.0609030143137,1861.344949029899,16.715953984414682,66 milliseconds,0.0
42,4,"(1, 4)",1,4,172.92775345129752,0.0001300252416728584,172.92762342605585,68 milliseconds,0.0
42,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00015351680535263245,-0.0001535167821065505,51 milliseconds,0.0
42,6,"(2, 1)",2,1,20134.365824968016,20108.770798885867,25.59502608214825,67 milliseconds,0.0
42,7,"(1, 5)",1,5,1964.6088932082446,1917.7410154118552,46.86787779638939,65 milliseconds,0.0
42,8,"(1, 6)",1,6,447.0526449106143,95.61708087643478,351.4355640341795,57 milliseconds,1.0
42,9,"(2, 2)",2,2,26334.950758545634,26334.348958248607,0.6018002970267844,62 milliseconds,0.0
42,10,"(2, 3)",2,3,1576.3619853559533,1682.0795038996569,-105.71751854370359,62 milliseconds,0.0
42,11,"(2, 4)",2,4,5.946731378611933e-10,5.900983932921612e-5,-5.900924465607826e-5,50 milliseconds,0.0
42,12,"(1, 1)",1,1,4591.792190112532,4591.045871768972,0.7463183435602332,65 milliseconds,0.0
43,1,"(1, 2)",1,2,6567.643881817948,6511.477491528686,56.16639028926147,72 milliseconds,0.0
43,2,"(2, 5)",2,5,4132.441990952673,4132.3536328451155,0.088358107557724,57 milliseconds,0.0
43,3,"(1, 3)",1,3,1878.0609030143137,1960.8690055724549,-82.80810255814117,60 milliseconds,0.0
43,4,"(1, 4)",1,4,172.92775345129752,0.00019309279121112636,172.9275603585063,70 milliseconds,1.0
43,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00015946469491845517,-0.00015946467167237321,49 milliseconds,0.0
43,6,"(2, 1)",2,1,20134.365824968016,20111.772716803567,22.593108164448495,61 milliseconds,0.0
43,7,"(1, 5)",1,5,1964.6088932082446,2005.4941015304962,-40.88520832225163,67 milliseconds,0.0
43,8,"(1, 6)",1,6,286.66392003759023,257.20672007953993,29.457199958050296,62 milliseconds,0.0
43,9,"(2, 2)",2,2,26334.950758545634,26287.733844846705,47.21691369892869,52 milliseconds,0.0
43,10,"(2, 3)",2,3,2183.6554879373507,2096.2796718540403,87.37581608331038,65 milliseconds,0.0
43,11,"(2, 4)",2,4,5.946731378611933e-10,5.93843003236071e-5,-5.938370565046924e-5,48 milliseconds,0.0
43,12,"(1, 1)",1,1,4591.792190112532,4649.323096973434,-57.53090686090218,67 milliseconds,0.0
44,1,"(1, 2)",1,2,6567.643881817948,6434.812449321909,132.83143249603836,61 milliseconds,1.0
44,2,"(2, 5)",2,5,4132.441990952673,4437.803264413386,-305.36127346071316,63 milliseconds,0.0
44,3,"(1, 3)",1,3,1950.8792124011882,1940.6399664959547,10.239245905233474,68 milliseconds,0.0
44,4,"(1, 4)",1,4,131.9328218184685,115.31962704692059,16.613194771547924,66 milliseconds,0.0
44,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00020852605600700955,-0.0002085260327609276,51 milliseconds,0.0
44,6,"(2, 1)",2,1,20134.365824968016,20099.288168146704,35.07765682131139,63 milliseconds,0.0
44,7,"(1, 5)",1,5,1974.5193418137646,1970.6736291309273,3.845712682837302,58 milliseconds,0.0
44,8,"(1, 6)",1,6,286.66392003759023,248.41943286689673,38.2444871706935,61 milliseconds,0.0
44,9,"(2, 2)",2,2,26334.950758545634,26224.188611360732,110.76214718490155,62 milliseconds,0.0
44,10,"(2, 3)",2,3,2183.6554879373507,2356.0479104478713,-172.39242251052065,56 milliseconds,0.0
44,11,"(2, 4)",2,4,5.946731378611933e-10,0.00013080033724270206,-0.0001307997425695642,51 milliseconds,0.0
44,12,"(1, 1)",1,1,4618.815685457635,4606.569917219811,12.24576823782354,67 milliseconds,0.0
45,1,"(1, 2)",1,2,7286.356676568677,6463.761598617856,822.5950779508212,82 milliseconds,1.0
45,2,"(2, 5)",2,5,4446.251413660577,4445.948440042105,0.3029736184716967,55 milliseconds,0.0
45,3,"(1, 3)",1,3,1950.8792124011882,1910.9724903983597,39.906722002828474,64 milliseconds,0.0
45,4,"(1, 4)",1,4,131.9328218184685,119.4539411144416,12.478880704026906,65 milliseconds,0.0
45,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00030909382592007666,-0.00030909380267399474,53 milliseconds,0.0
45,6,"(2, 1)",2,1,20134.365824968016,20097.735264991912,36.63055997610354,68 milliseconds,0.0
45,7,"(1, 5)",1,5,1974.5193418137646,1967.3537035291836,7.165638284581064,63 milliseconds,0.0
45,8,"(1, 6)",1,6,286.66392003759023,232.9990232247539,53.66489681283633,57 milliseconds,0.0
45,9,"(2, 2)",2,2,26334.950758545634,26223.266511222148,111.68424732348649,63 milliseconds,0.0
45,10,"(2, 3)",2,3,2526.193234443128,2476.2181775578297,49.97505688529827,62 milliseconds,0.0
45,11,"(2, 4)",2,4,5.946731378611933e-10,0.0002352878866775815,-0.00023528729200444364,53 milliseconds,0.0
45,12,"(1, 1)",1,1,4618.815685457635,4610.106984568167,8.708700889467764,63 milliseconds,0.0
46,1,"(1, 2)",1,2,7032.528535012665,6350.914666526458,681.6138684862071,64 milliseconds,1.0
46,2,"(2, 5)",2,5,4446.251413660577,4768.897871238062,-322.6464575774853,61 milliseconds,0.0
46,3,"(1, 3)",1,3,1950.8792124011882,1862.7320235612015,88.14718883998671,63 milliseconds,0.0
46,4,"(1, 4)",1,4,131.9328218184685,40.589153242625294,91.34366857584322,62 milliseconds,0.0
46,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00020173312196042868,-0.00020173309871434673,61 milliseconds,0.0
46,6,"(2, 1)",2,1,20134.365824968016,20076.463738410028,57.902086557987786,67 milliseconds,0.0
46,7,"(1, 5)",1,5,1974.5193418137646,1897.6355219413676,76.883819872397,63 milliseconds,0.0
46,8,"(1, 6)",1,6,286.66392003759023,207.20545183306353,79.4584682045267,62 milliseconds,0.0
46,9,"(2, 2)",2,2,26334.950758545634,26158.761946520925,176.18881202470948,58 milliseconds,0.0
46,10,"(2, 3)",2,3,2526.193234443128,2573.511053742226,-47.31781929909812,59 milliseconds,0.0
46,11,"(2, 4)",2,4,5.946731378611933e-10,0.00011759611349863928,-0.00011759551882550142,82 milliseconds,0.0
46,12,"(1, 1)",1,1,4618.815685457635,4561.85906697151,56.95661848612417,76 milliseconds,0.0
47,1,"(1, 2)",1,2,6470.898376290592,6261.858523723028,209.03985256756368,74 milliseconds,0.0
47,2,"(2, 5)",2,5,5093.804819786054,5093.805834717589,-0.0010149315348826349,57 milliseconds,0.0
47,3,"(1, 3)",1,3,1950.8792124011882,1837.7830023845543,113.0962100166339,69 milliseconds,0.0
47,4,"(1, 4)",1,4,131.9328218184685,0.0013119677505966985,131.9315098507179,56 milliseconds,0.0
47,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00021386582321599753,-0.00021386579996991557,52 milliseconds,0.0
47,6,"(2, 1)",2,1,20134.365824968016,20043.165258610752,91.2005663572636,66 milliseconds,0.0
47,7,"(1, 5)",1,5,1974.5193418137646,1870.7428846792172,103.7764571345474,61 milliseconds,0.0
47,8,"(1, 6)",1,6,286.66392003759023,194.50996520338114,92.15395483420909,62 milliseconds,0.0
47,9,"(2, 2)",2,2,26334.950758545634,26083.473941619697,251.47681692593687,59 milliseconds,1.0
47,10,"(2, 3)",2,3,2450.8543676485538,2437.5915974994596,13.262770149094194,55 milliseconds,0.0
47,11,"(2, 4)",2,4,5.946731378611933e-10,0.00016616057305147714,-0.0001661599783783393,51 milliseconds,0.0
47,12,"(1, 1)",1,1,4618.815685457635,4549.714713807035,69.1009716505996,60 milliseconds,0.0
48,1,"(1, 2)",1,2,6470.898376290592,6250.728559621294,220.1698166692977,70 milliseconds,1.0
48,2,"(2, 5)",2,5,5093.804819786054,5431.363345557895,-337.5585257718403,50 milliseconds,0.0
48,3,"(1, 3)",1,3,1950.8792124011882,1860.3066791240824,90.57253327710578,71 milliseconds,0.0
48,4,"(1, 4)",1,4,131.9328218184685,0.0008496577720061536,131.93197216069652,52 milliseconds,0.0
48,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0002247369530535801,-0.00022473692980749815,48 milliseconds,0.0
48,6,"(2, 1)",2,1,20134.365824968016,20010.59454264681,123.77128232120594,70 milliseconds,0.0
48,7,"(1, 5)",1,5,1974.5193418137646,1885.7846664917456,88.73467532201903,60 milliseconds,0.0
48,8,"(1, 6)",1,6,286.66392003759023,203.69158767279632,82.97233236479391,51 milliseconds,0.0
48,9,"(2, 2)",2,2,26213.630167810123,26016.42790257948,197.20226523064412,62 milliseconds,0.0
48,10,"(2, 3)",2,3,2450.8543676485538,2471.562079089809,-20.707711441255015,73 milliseconds,0.0
48,11,"(2, 4)",2,4,5.946731378611933e-10,0.00015728345081571126,-0.0001572828561425734,50 milliseconds,0.0
48,12,"(1, 1)",1,1,4618.815685457635,4568.486018472897,50.32966698473774,67 milliseconds,0.0
49,1,"(1, 2)",1,2,6553.919822742028,6394.1816267504555,159.73819599157287,74 milliseconds,0.0
49,2,"(2, 5)",2,5,5768.2949429798655,5768.2950299082095,-8.692834398971172e-5,60 milliseconds,0.0
49,3,"(1, 3)",1,3,1950.8792124011882,1802.9655580871242,147.91365431406393,65 milliseconds,0.0
49,4,"(1, 4)",1,4,131.9328218184685,0.000252305141657745,131.93256951332685,69 milliseconds,0.0
49,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00012540132739879764,-0.00012540130415271568,51 milliseconds,0.0
49,6,"(2, 1)",2,1,20134.365824968016,19983.336179635968,151.02964533204795,68 milliseconds,0.0
49,7,"(1, 5)",1,5,1974.5193418137646,1872.2906373868254,102.2287044269392,65 milliseconds,0.0
49,8,"(1, 6)",1,6,286.66392003759023,168.92597563655374,117.73794440103649,62 milliseconds,0.0
49,9,"(2, 2)",2,2,26213.630167810123,25965.193690782788,248.43647702733506,59 milliseconds,1.0
49,10,"(2, 3)",2,3,2515.6883192766504,2477.3454611352436,38.34285814140685,62 milliseconds,0.0
49,11,"(2, 4)",2,4,5.946731378611933e-10,3.060627531711081e-5,-3.060568064397295e-5,51 milliseconds,0.0
49,12,"(1, 1)",1,1,4618.815685457635,4564.311627676925,54.504057780709445,70 milliseconds,0.0
50,1,"(1, 2)",1,2,6553.919822742028,6293.420792382467,260.4990303595614,63 milliseconds,1.0
50,2,"(2, 5)",2,5,5768.2949429798655,6056.894863704008,-288.59992072414207,63 milliseconds,0.0
50,3,"(1, 3)",1,3,1950.8792124011882,1801.8144988302533,149.06471357093483,66 milliseconds,0.0
50,4,"(1, 4)",1,4,131.9328218184685,0.0014180160483251093,131.9314038024202,57 milliseconds,0.0
50,5,"(2, 6)",2,6,2.3246081950094543e-11,0.0004187768444674221,-0.00041877682122134016,49 milliseconds,0.0
50,6,"(2, 1)",2,1,20134.365824968016,19888.435190892174,245.93063407584123,62 milliseconds,0.0
50,7,"(1, 5)",1,5,1974.5193418137646,1881.5666067893026,92.95273502446207,54 milliseconds,0.0
50,8,"(1, 6)",1,6,286.66392003759023,170.43381489474052,116.23010514284971,64 milliseconds,0.0
50,9,"(2, 2)",2,2,26015.646990729037,25933.014507484968,82.63248324406959,62 milliseconds,0.0
50,10,"(2, 3)",2,3,2515.6883192766504,2431.702686134694,83.98563314195644,62 milliseconds,0.0
50,11,"(2, 4)",2,4,5.946731378611933e-10,0.00039646793446187925,-0.00039646733978874137,52 milliseconds,0.0
50,12,"(1, 1)",1,1,4618.815685457635,4583.973937176269,34.84174828136565,69 milliseconds,0.0
51,1,"(1, 2)",1,2,6483.03898543255,6388.4732266472565,94.56575878529384,66 milliseconds,0.0
51,2,"(2, 5)",2,5,6241.134854428497,6241.135249650748,-0.00039522225051769055,60 milliseconds,0.0
51,3,"(1, 3)",1,3,1950.8792124011882,1840.0672989553912,110.81191344579702,60 milliseconds,0.0
51,4,"(1, 4)",1,4,131.9328218184685,0.00026848773796698833,131.93255333073054,74 milliseconds,0.0
51,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00013435843844279515,-0.0001343584151967132,51 milliseconds,0.0
51,6,"(2, 1)",2,1,20134.365824968016,19837.077325558035,297.28849940998043,63 milliseconds,1.0
51,7,"(1, 5)",1,5,1974.5193418137646,1890.8960230411171,83.62331877264751,67 milliseconds,0.0
51,8,"(1, 6)",1,6,286.66392003759023,191.48383328287,95.18008675472024,62 milliseconds,0.0
51,9,"(2, 2)",2,2,26015.646990729037,25873.670124661476,141.9768660675618,72 milliseconds,0.0
51,10,"(2, 3)",2,3,2515.6883192766504,2372.0454749511646,143.64284432548584,62 milliseconds,0.0
51,11,"(2, 4)",2,4,5.946731378611933e-10,4.048680872617485e-5,-4.048621405303699e-5,67 milliseconds,0.0
51,12,"(1, 1)",1,1,4618.815685457635,4523.251334073521,95.56435138411325,69 milliseconds,0.0
52,1,"(1, 2)",1,2,6483.03898543255,6466.469630474576,16.56935495797461,77 milliseconds,0.0
52,2,"(2, 5)",2,5,6241.134854428497,6249.0586243525095,-7.923769924012049,57 milliseconds,0.0
52,3,"(1, 3)",1,3,1950.8792124011882,1852.979445899682,97.89976650150606,63 milliseconds,0.0
52,4,"(1, 4)",1,4,131.9328218184685,0.0011516271321300444,131.9316701913364,60 milliseconds,0.0
52,5,"(2, 6)",2,6,2.3246081950094543e-11,0.00023262217449803685,-0.0002326221512519549,54 milliseconds,0.0
52,6,"(2, 1)",2,1,20116.61276413005,20113.44408276856,3.1686813614905986,66 milliseconds,0.0
52,7,"(1, 5)",1,5,1974.5193418137646,1893.9734430912938,80.54589872247084,62 milliseconds,0.0
52,8,"(1, 6)",1,6,286.66392003759023,199.82001542805406,86.84390460953617,64 milliseconds,0.0
52,9,"(2, 2)",2,2,26015.646990729037,25806.260376458504,209.38661427053376,69 milliseconds,1.0
52,10,"(2, 3)",2,3,2515.6883192766504,2352.74350994794,162.94480932871056,61 milliseconds,0.0
52,11,"(2, 4)",2,4,5.946731378611933e-10,0.000157481458389005,-0.00015748086371586716,51 milliseconds,0.0
52,12,"(1, 1)",1,1,4618.815685457635,4534.063081653518,84.75260380411692,68 milliseconds,0.0
53,1,"(1, 2)",1,2,6483.03898543255,6464.1822532832875,18.856732149262825,67 milliseconds,0.0
53,2,"(2, 5)",2,5,6234.618401542528,6234.5733094854295,0.04509205709837261,57 milliseconds,0.0
53,3,"(1, 3)",1,3,1950.8792124011882,1851.959086698406,98.92012570278212,67 milliseconds,0.0
53,4,"(1, 4)",1,4,131.9328218184685,0.002046268340539248,131.93077555012798,62 milliseconds,0.0
